SMILES1,SMILES2
CN1CCCN(C)C1=O,NC1=Nc2ccccc2S1
CCc1cc(O)c(c(CC)c1)c1c(CBr)ccc2ccccc12,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
N#Cc1ccncc1,OC(=O)C(O)=O
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1ccc(cc1)N(=O)=O
C1CC2=C(Nc3c2ccc2cccnc32)c2nc3c(CCC4=C3Nc3c4ccc4cccnc34)cc12,O=C1NCCN1
OC(=O)c1ccc(cc1)C(O)=O,c1cc(ccn1)c1ccncc1
OC(=O)C=CC(O)=O,OCCOCC[N+]1([O-])CCN(CC1)C1=Nc2ccccc2Sc2ccccc12
FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,c1ccc2c(c1)ccc1ccc3ccc4ccc5ccccc5c4c3c21
CC1=CC(C(=CC1=C(C#N)C#N)C)=C(C#N)C#N,c1ccc2c(c1)ccc1ccc3ccc4ccc5ccccc5c4c3c21
CC(C(O)=O)C(O)=O,NC(=O)c1cnccn1
CN1C(=O)c2cc3C(=O)N(C)C(=O)c3cc2C1=O,c1cc2ccc3cccc4ccc(c1)c2c34
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,S(Sc1ccccc1)c1ccccc1
CC(=C)C1C2OC(=O)C1C1(O)CC3OC43C(=O)OC2C14C,CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC43C(=O)OC2C14C
N#Cc1cc(C#N)c(cc1C#N)C#N,Nc1ccc(N)cc1
C1CCC(NC1)C12CC(C=C3CCCNC13)C1CCCCN1C2,C1CCC(NC1)C12CC(CC3CCCNC13)C1CCCCN1C2
NC(=O)c1cccnc1,Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1
NC(=O)c1ccncc1,Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1
O=C([O-])C1[NH2+]CCC1,Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1
COc1cc(OC)nc(SC)n1,OC(=O)c1ccc(O)cc1
Nc1cc(Cl)nc(N)n1,OC(=O)c1ccccc1
COc1cc(C=O)ccc1O,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
OC(=O)c1ccccc1Nc1ccccc1,c1cc(ccn1)c1ccncc1
Fc1c(F)c(I)c(F)c(F)c1I,O=S(c1ccccc1)c1ccccc1
Cc1ccc(cc1)S(=O)c1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I
COc1ccccc1S(=O)c1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I
Fc1c(F)c(I)c(F)c(F)c1I,O=S1c2ccccc2Sc2ccccc12
Fc1c(F)c(I)c(F)c(F)c1I,O=S(CCc1ccccc1)CCc1ccccc1
CC(=O)Nc1ccc(I)cn1,OC(=O)c1ccccc1
CC(=O)Nc1ccc(I)cn1,Cc1cc(C)cc(c1)C(O)=O
CC(=O)Nc1ccc(I)cn1,OC(=O)c1ccc(Cl)cc1
OC(=O)c1cc(c2ccccc2)c(C(O)=O)c(c1)c1ccccc1,c1cc(ccn1)c1ccncc1
CCC(=O)Nc1ccc(I)cn1,OC(=O)c1ccccc1
CCC(=O)Nc1ccc(Br)cn1,OC(=O)c1ccccc1
CCCC(=O)Nc1ccc(I)cn1,OC(=O)c1ccccc1
CCC(=O)Nc1ccc(I)cn1,OC(=O)c1ccc(Cl)cc1
CCC(=O)Nc1ccccn1,OC(=O)c1ccc(Cl)cc1
CCC(=O)Nc1ccc(Br)cn1,Cc1cc(C)cc(c1)C(O)=O
CCC(=O)Nc1ccc(I)cn1,Cc1cc(C)cc(c1)C(O)=O
CC1(C)C2CCC(C)(C2)C1=O,OC1(c2ccccc2c2ccccc12)c1ccccc1c1ccccc1C1(O)c2ccccc2c2ccccc12
C1COCCOCCOCCOCCOCCO1,Nc1nc(F)c(F)c(N)c1F
C1COCCOCCOCCOCCOCCO1,Nc1cc(F)nc(N)c1F
C1COCCOCCOCCOCCOCCO1,Nc1nc(F)c(Cl)c(N)c1Cl
C1COCCOCCOCCOCCOCCO1,Nc1nc(N)c(F)cc1F
NNC(=O)c1ccncc1,OC(=O)C=Cc1ccc(O)cc1
COC(C(C=C)C(C)C(O)C(C)C)c1ccccc1,Oc1ccccc1
COCC(=O)NCC=Cc1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,OC(=O)CCC(O)=O
O=C1NC=CC=C1N(=O)=O,OC(=O)c1cc(O)ccc1O
O=C([O-])c1c[nH+]ccc1,OC(=O)c1cc(O)ccc1O
NC(=O)c1cccnc1,OC(=O)c1cc(O)ccc1O
COC(=O)c1cccnc1,OC(=O)c1cc(O)ccc1O
N#Cc1ccncc1,OC(=O)c1cc(O)ccc1O
BrC1=CNN=C1,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
IC1=CNN=C1,OC(=O)c1ccc(cc1)[N+]#[C-]
IC1=CNN=C1,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
CC1=C(Cl)C(=NN1)C,COc1cc(ccc1O)C(O)=O
CC1=C(Cl)C(=NN1)C,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
CC1=C(Br)C(=NN1)C,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
COC(=O)C(=O)OC,NC(N)=S
O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,c1ccc2c(c1)ccc1ccccc21
C=CC=CC=C,CC1(C)C2(C)CCC1(OC2=O)C(=O)N1C(=O)C2(CCCC(=O)C2)c2ccccc12
CCCCCCCCCCCCCCCCCC(O)=O,NC(=O)c1cccnc1
O(c1cccnc1)P1(=NP(=NP2(=N1)Oc1ccccc1c1ccccc1O2)(Oc1cccnc1)Oc1cccnc1)Oc1cccnc1,O(c1cccnc1)P1(=NP2(=NP(=N1)(Oc1cccnc1)Oc1cccnc1)Oc1ccccc1c1ccccc1O2)Oc1cccnc1
Cc1cc(nc(N)n1)c1cccnc1,OC(=O)c1ccc(cc1)N(=O)=O
Cc1cc(nc(N)n1)c1cccnc1,OC(=O)c1ccc(O)cc1
CN(C)c1ccc(cc1)C(O)=O,COc1ccc(cn1)c1cc(C)nc(N)n1
COc1ccc(cn1)c1cc(C)nc(N)n1,Cc1c(C)c(C)c(c(C)c1C)C(O)=O
COc1cncc(c1)C#Cc1cc(C)nc(N)n1,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
COc1cncc(c1)C#Cc1cc(C)nc(N)n1,OC(=O)c1ccc(cc1)N(=O)=O
CN(C)c1cccc(c1)C(O)=O,COc1cncc(c1)C#Cc1cc(C)nc(N)n1
N#Cc1cc(C#N)c(cc1C#N)C#N,c1cnc2c(c1)ccc1cccnc21
FC1=C(F)C(=O)C(=C(F)C1=O)F,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
Fc1c(F)c(F)c(I)c(I)c1F,c1cncc(c1)c1cc(c2cccnc2)c(cc1c1cccnc1)c1cccnc1
O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
N#CC(C#N)=C(C#N)C#N,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
O=C1CC(N1)OC(=O)c1ccccc1,OC(C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
CN(C)c1ccc(cc1)N=Nc1c(F)c(F)c(I)c(F)c1F,COc1ccc(cc1)C=Cc1ccncc1
O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O,c1ccc2c(c1)ccc1ccccc21
COc1ccc(cc1)C1=NN(C(C1)c1ccc2ccc3cccc4ccc1c2c34)C(C)=O,Oc1ccccc1
CC1(C)CC(=O)C2=C(C1)NN=C2,CC1(C)CC(=O)C2=CNN=C2C1
N1N=C(NN=C1c1cnccn1)c1cnccn1,OC(=O)c1cccc(c1)C(O)=O
O=C1C2CCCN2C(=O)C2CCCN12,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12
N#CC1=NSN=C1C#N,S1C=CSC1=C1SC=CS1
FC1=C(F)C2=NSN=C2C(=C1F)F,S1C=CSC1=C1SC=CS1
C[N+](C)(C)[O-],Cc1cc(C)c(c(C)c1)c1cc(cc(c2c(C)cc(C)cc2C)c1P(O)=O)C(C)(C)C
S1C=CSC1=C1SC=CS1,S1N=C2N=C3C=CC=CC3=NC2=N1
ON=Cc1c(F)c(F)c(Br)c(F)c1F,c1cc(ccn1)N=Nc1ccncc1
ON=Cc1c(F)c(F)c(I)c(F)c1F,c1cc(ccn1)N=Nc1ccncc1
Oc1c(F)c(F)c(Br)c(F)c1F,c1cc(ccn1)N=Nc1ccncc1
Oc1c(F)c(F)c(I)c(F)c1F,c1cc(ccn1)N=Nc1ccncc1
ON=Cc1c(F)c(F)c(Br)c(F)c1F,c1cncc(c1)N=Nc1cccnc1
ON=Cc1c(F)c(F)c(I)c(F)c1F,c1cncc(c1)N=Nc1cccnc1
Oc1c(F)c(F)c(Br)c(F)c1F,c1cncc(c1)N=Nc1cccnc1
Oc1c(F)c(F)c(I)c(F)c1F,c1cncc(c1)N=Nc1cccnc1
OC(=O)c1c(F)c(F)c(Br)c(F)c1F,c1cncc(c1)N=Nc1cccnc1
Fc1c(F)c(I)c(F)c(F)c1I,c1cncc(c1)c1ccc(cc1)C(c1ccc(cc1)c1cccnc1)=C(c1ccc(cc1)c1cccnc1)c1ccc(cc1)c1cccnc1
O=C(C=Cc1ccccc1)C=Cc1ccccc1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
COc1cc(ccc1O)C1=NN=C(O1)c1ccc(C)cc1,c1cc(ccn1)c1ccncc1
Cc1ccc(cc1)C1=NN=C(O1)c1ccc(O)cc1,O1C(=NN=C1c1ccncc1)c1ccncc1
COc1cc(cc(C=O)c1O)C1=NN=C(O1)c1ccc(C)cc1,c1cc(ccn1)C=Cc1ccncc1
Nc1ccc(C(O)=O)c(O)c1,c1cc(ccn1)C=Cc1ccncc1
Nc1ccc(C(O)=O)c(O)c1,c1cc(ccn1)c1ccncc1
CN1[N+](=C(C(=O)[N-]c2ccc(cc2)C(F)(F)F)c2ccccc12)C,FC(F)(F)c1ccc(NC(=O)Nc2ccc(cc2)C(F)(F)F)cc1
O=C1NCCN1,OC(=O)c1cc(ccc1O)N(=O)=O
Cc1cncc(C)n1,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O
O=C1C=CC(=O)C=C1,Oc1ccccc1
O=C1C=CC(=O)C=C1,Oc1cc(O)cc(O)c1
N1c2ccccc2Sc2ccccc12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
N#Cc1cc(C#N)c(cc1C#N)C#N,c1ccc2c(c1)ccc1ccccc21
Cc1ccccc1N,Cc1ccccc1NN=Nc1ccccc1C
CN(C)c1ccc(cc1)C(O)=O,OC(=O)C=Cc1cc(cc(c1)N(=O)=O)N(=O)=O
CN(C)c1ccc(C=CC(O)=O)cc1,OC(=O)C=Cc1cc(cc(c1)N(=O)=O)N(=O)=O
Cc1ccc[n+]([O-])c1,OC(=O)C=CC(O)=O
NC1=NC(=O)NC=C1F,OC(=O)C=Cc1ccc(O)cc1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,O=C1CCCN1
CC1(C)Oc2ccc3C=CC(=O)Oc3c2C=C1,NC(N)=S
N#CC(C#N)=C(C#N)C#N,c1cc2C=Cc3cccc4c5cccc6c(c1)c2N(c34)c56
FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,c1cc2C=Cc3cccc4c5cccc6c(c1)c2N(c34)c56
CCCCCC(O)=O,COC(=O)NC1=Nc2ccc(cc2N1)C(=O)c1ccccc1
CCCCC(O)=O,COC(=O)NC1=Nc2ccc(cc2N1)C(=O)c1ccccc1
CCCC(O)=O,COC(=O)NC1=Nc2ccc(cc2N1)C(=O)c1ccccc1
COc1ccc(C=Nc2ccccc2O)cc1O,COc1ccc(C=[NH+]c2ccccc2O)cc1[O-]
COc1ccc2[n+]([O-])cccc2c1,Oc1ccc(O)cc1
C(Oc1ccncc1)C(COc1ccncc1)(COc1ccncc1)COc1ccncc1,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I
CSC1=Cc2ccc3SC(=Cc4ccc(S1)c2c34)SC,N#CC(C#N)=C1C=CC2=CC(C=CC2=C1)=C(C#N)C#N
O=Cc1c2ccccc2cc2ccccc12,OC(=O)c1c(F)c(F)c(F)c(F)c1F
OC(=O)C=Cc1ccc(O)cc1,c1ccc(cc1)C(N1C=CN=C1)c1ccc(cc1)c1ccccc1
CCN(CC)c1ccc2c(OC3=CC(C=CC3=C2c2ccccc2C(=O)[O-])=[N+](CC)CC)c1,CCOC(=O)c1cc(O)c(O)c(O)c1
CCN(CC)c1ccc2c(OC3=CC(C=CC3=C2c2ccccc2C(=O)[O-])=[N+](CC)CC)c1,CCOC(=O)c1ccc(O)c(O)c1
CCN(CC)c1ccc2c(OC3=CC(C=CC3=C2c2ccccc2C(=O)[O-])=[N+](CC)CC)c1,Oc1ccc(cc1)C(=O)c1ccccc1
C1N2CN3CN1CN(C2)C3,Oc1ccc2ccc(O)cc2c1
COc1ccc(OCCCN(C)CCOc2ccc3OCOc3c2)c(c1)C1Sc2ccccc2N(C)C1=O,OC(C(O)=O)c1ccccc1
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c1cc(O)c(O)c(O)c1)O
OC(=O)c1cc(C(O)=O)c(O)c(c1)C(O)=O,OC(=O)c1ccc(cc1)N1C=CN=C1
Ic1ccc(I)cc1,NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
NC(=O)c1ccc(cc1)N(=O)=O,OC(=O)CCC(O)=O
NC(=O)c1ccc(cc1)N(=O)=O,OC(=O)c1ccccc1
NC(=O)c1ccc(cc1)N(=O)=O,OC(=O)CCCCC(O)=O
Ic1ccc(I)cc1,NC(=O)c1ccc(cc1)N(=O)=O
CC(C)=NNC(N)=S,CCOC(=O)C1=C(C)C(=C(N1)C=O)C
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,O1c2cccc3ccc4Oc5cccc6ccc1c(c56)c4c23
NC1=NC(=O)NC=C1F,NNC(=O)c1ccncc1
Clc1c(Cl)c(Cl)c(C#N)c(C#N)c1Cl,c1cc2ccc3cccc4ccc(c1)c2c34
Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,c1cc(ccn1)c1ccncc1
CC=CCC(C=C(C)O)c1ccc(F)cc1,CC=CCC(NC(C)=O)c1ccc(F)cc1
COc1ccc(cc1)C=NNC(=O)c1ccncc1,Fc1c(F)c(I)c(F)c(F)c1I
Cc1cccc2c1Sc1c(C)cccc21,Oc1c2C(=O)c3c(O)c(cc(c3C(=O)c2c(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,Nc1ccc(cc1)C(O)=O
NC(=O)c1ccncc1,OC(=O)c1c(F)cc(F)cc1F
NC(=O)c1ccncc1,OC(=O)c1ccc(F)c(F)c1F
NC(=O)c1ccncc1,OC(=O)c1cc(F)c(F)cc1F
Clc1ccccc1C(N1C=CN=C1)(c1ccccc1)c1ccccc1,OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F
NC(=O)c1ccncc1,OC(=O)c1c(F)cccc1F
NC(=O)c1ccncc1,OC(=O)c1cc(F)c(F)c(F)c1
NC(=O)c1ccncc1,OC(=O)c1cc(F)cc(F)c1
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,O=C([O-])c1c[nH+]ccc1
NC(=O)c1cccnc1,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
NC(=O)CCC(N)=O,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
Nc1ccc(N)cc1,Oc1ccc(O)cc1
Nc1ccc(cc1)c1ccc(N)cc1,Oc1ccc(O)cc1
Nc1ccc(N)cc1,Oc1ccc(cc1)c1ccc(O)cc1
Nc1ccc(cc1)c1ccc(N)cc1,Oc1ccc(cc1)c1ccc(O)cc1
CC(C)=Nc1ccc(cc1)N=C(C)C,Oc1ccc(O)cc1
C(C1=Nc2ccccc2N1)C1=Nc2ccccc2N1,O=C(C1=Nc2ccccc2N1)C1=Nc2ccccc2N1
NC1=NN=NN1,NN1C=NN=C1
CC(C)(C)OC(=O)C#CC(=O)OC(C)(C)C,CC(C)C1=CC=C(C)C2=C(C(=O)OC(C)(C)C)C(=CC=C(C)C2=C1)C(=O)OC(C)(C)C
O=C1C=CC2=C(C=C1)C(=O)C1=C(C=CC(=O)C=C1)C2=O,S1C=CSC1=C1SC=CS1
CS(=O)(=O)Nc1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,Fc1c(F)c(F)c(I)c(I)c1F
Fc1c(F)c(I)c(F)c(F)c1I,O=S(=O)(Nc1ccccc1)c1ccccc1
CNS(=O)(=O)c1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I
COc1ccc(cn1)c1cc(cnc1N)c1ccc(cc1)S(C)(=O)=O,OC(=O)CCCCC(O)=O
CC(C)(C)Nc1nc(N)nc(NC(C)(C)C)n1,CCC1(CC(F)(F)F)C(=O)NC(=O)NC1=O
CC(C)(C)Nc1nc(N)nc(NC(C)(C)C)n1,CC1(C)C(=O)NC(=O)NC1=O
CC(C)(C)Nc1nc(N)nc(NC(C)(C)C)n1,O=C1NC(=O)C(C(=O)N1)(c1ccccc1)c1ccccc1
OC(=O)C1=Cc2ccccc2N1,OC(=O)c1c(F)c(F)c(F)c(F)c1F
Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,O=C1Nc2ccccc2c2ccccc12
CN1C(=O)c2cc3C(=O)N(C)C(=O)c3cc2C1=O,c1ccc2cc3ccccc3cc2c1
CC1=[NH]N=C(O)C1C1(O)C(=NNC1=O)C,CC1=[NH]NC(=O)C1C1(O)C(=NNC1=O)C
CCN1C=Nc2c(N)ncnc12,Fc1c(F)c(I)c(F)c(F)c1I
C1CNCCN1,Oc1ccc(cc1)C1=COc2cc(O)cc(O)c2C1=O
COc1cc2OC(=O)C=Cc2cc1OC,O=C1CCC(=O)N1
COc1cc2OC(=O)C=Cc2cc1OC,OC(=O)c1cc(F)cc(F)c1
CCc1nc(N)nc(N)c1c1ccc(Cl)cc1,COc1cc2OC(=O)C=Cc2cc1OC
COc1cc2OC(=O)C=Cc2cc1OC,NC(N)=O
Nc1nc(N)nc(n1)c1ccccc1,O=C1CCCC(=O)N1
Cc1ccc(cc1)c1nc(N)nc(N)n1,O=C1CCCC(=O)N1
Nc1nc(N)nc(n1)N1CCCCC1,O=C1CCCC(=O)N1
Cc1cc(C)c(C)cc1C,FC1=C(F)C(=O)C(=C(F)C1=O)F
Cc1cc(C)c(C)cc1C,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
FC1=C(F)C(=O)C(=C(F)C1=O)F,c1ccc2ccccc2c1
NC(N)=O,NC1=NC(=O)NC=C1F
Cc1cc(Cl)nc(N)n1,OC(=O)c1ccc(Cl)nc1
N1N=Nc2ccccc12,OC(=O)C(O)=O
COc1cc(C=O)ccc1O,Nc1ncncc1c1ccccc1
CCCCCCCCCCCCOc1cc(cc(c1)C(O)=O)C(O)=O,c1cnccn1
CCCCCCCCCCCCCCCCOc1cc(cc(c1)C(O)=O)C(O)=O,c1cncnc1
OC(=O)CC1=CNc2ccccc12,c1ccc2c(c1)cnc1ccccc21
COc1ccc2cc(ccc2c1)C(C)C(O)=O,NC(=O)N1c2ccccc2C=Cc2ccccc12
C[N+]1(CCCCC1)CC(=O)[O-],OC(C(O)C(O)=O)C(O)=O
N1C=Nc2ccccc12,OC(=O)CCN1C(=O)c2ccccc2C1=O
CN1C=CC=C1C(O)=O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
NC1=NC2=NC(=NC3=NC(=NC(=N1)N23)N)N,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1
N#Cc1cc(C#N)c(cc1C#N)C#N,N1c2ccccc2N=C1c1ccccc1
N#Cc1cc(C#N)c(cc1C#N)C#N,N1c2ccccc2N=C1c1cccnc1
CC(C)c1cc(C(C)C)c(C(=O)c2ccc(cc2)C(O)=O)c(c1)C(C)C,O=C([O-])C1[NH2+]CCC1
O=C1NCc2ccc(Oc3ccc(CNC(=O)NCc4ccc(Oc5ccc(CN1)cc5)cc4)cc3)cc2,OC(=O)C(Cl)Cl
O=C1C(CCCC1=Cc1ccncc1)=Cc1ccncc1,Oc1cccc(O)c1
O=C1C(CCCC1=Cc1ccncc1)=Cc1ccncc1,Oc1cc(O)cc(O)c1
CN1CC(=Cc2ccncc2)C(=O)C(C1)=Cc1ccncc1,Oc1cc(O)cc(O)c1
Fc1c(I)c(F)c(I)c(F)c1I,O=C1c2cccnc2c2ncccc12
Fc1c(I)c(F)c(I)c(F)c1I,O=C1C(=O)c2cccnc2c2ncccc12
O=C1N(C2CCCCC2)C(=O)c2ccc3c4ccc5C(=O)N(C6CCCCC6)C(=O)c6ccc(c7ccc1c2c37)c4c56,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
C1COCCOCCOCCOCCOCCO1,CS(=O)(=O)NS(C)(=O)=O
CCCCCCCCCCCCN1C=C(C)C(=O)NC1=O,CCCCCCCCCCCCN1C=Nc2c(N)ncnc12
C=CCSc1ccccn1,Fc1c(F)c(I)c(F)c(F)c1I
COC1OC(=O)C=C1,Cc1ccccc1C(O)(C1OC(C)(C)OC1C(O)(c1ccccc1C)c1ccccc1C)c1ccccc1C
CC1=NC=CN1,OC(=O)c1cccc(c1C(O)=O)N(=O)=O
CC(C)(C)CC(C)(C)NC(=O)NC1=NC2=C(C=CN2CC2CCCCC2)C(=O)N1,CCCCCCC(=O)Nc1ccc2ccc(NC(=O)CCCCCC)nc2n1
CN1C=NC2=C1C(=O)NC(=O)N2C,OC(=O)c1cccc(O)c1
Cc1ccc(nc1)c1ccc(C)cn1,OC1=C(Br)C(=O)C(=C(Br)C1=O)O
NN1N=NN=C1N,O=N(=O)N=C1NN=NN1CCN1N=NNC1=NN(=O)=O
Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,c1cc(ccn1)c1ccncc1
Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,c1cc(ccn1)C=Cc1ccncc1
C(Cc1ccncc1)c1ccncc1,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,c1cc(ccn1)c1ccncc1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Nc1cc(cc(c1)C(O)=O)C(O)=O
[NH3+]C(CC)C(=O)[O-],[NH3+]C(Cc1ccccc1)C(=O)[O-]
[NH3+]C(CCC)C(=O)[O-],[NH3+]C(Cc1ccccc1)C(=O)[O-]
[NH3+]C(CCSC)C(=O)[O-],[NH3+]C(Cc1ccccc1)C(=O)[O-]
[NH3+]C(CC(C)C)C(=O)[O-],[NH3+]C(Cc1ccccc1)C(=O)[O-]
[NH3+]C(C(C)CC)C(=O)[O-],[NH3+]C(Cc1ccccc1)C(=O)[O-]
Fc1cc(F)c(F)c(I)c1F,c1cc(ccn1)C=Cc1ccncc1
Fc1cc(F)c(F)c(I)c1F,c1cc(ccn1)C#Cc1ccncc1
Fc1cc(F)c(F)c(Br)c1F,c1cc(ccn1)c1ccncc1
Fc1cc(F)c(F)c(Br)c1F,c1cc(ccn1)C=Cc1ccncc1
Fc1cc(F)c(F)c(Br)c1F,c1cc(ccn1)C#Cc1ccncc1
Fc1c(F)c(I)c(F)c(F)c1I,O=C(NCc1ccccn1)C(=O)NCc1ccccn1
Fc1c(F)c(I)c(F)c(I)c1F,O=C(NCc1cccnc1)C(=O)NCc1cccnc1
Fc1c(F)c(F)c(I)c(I)c1F,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
Fc1c(F)c(I)c(F)c(I)c1F,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
Fc1c(F)c(I)c(F)c(F)c1I,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
CC(=O)Oc1ccc(cc1)C=Cc1ccncc1,Oc1cc(O)c(I)cc1I
CC(=O)Oc1ccc(cc1)C1C(C(C1c1ccc(OC(C)=O)cc1)c1ccncc1)c1ccncc1,Oc1cc(O)c(I)cc1I
Cc1ccnc2N(C3CC3)c3ncccc3C(=O)Nc12,OC(=O)c1ccc(O)cc1
COc1cc(ccc1O)C(O)=O,OC(CN1C=NC=N1)(CN1C=NC=N1)c1ccc(F)cc1F
OC(=O)c1ccc(O)cc1,OC(CN1C=NC=N1)(CN1C=NC=N1)c1ccc(F)cc1F
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Oc1cccc(O)c1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,N1c2ccccc2Sc2ccccc12
O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O,O=N(=O)N1C2C3N(C4C1N(C(C(N2N(=O)=O)N3N(=O)=O)N4N(=O)=O)N(=O)=O)N(=O)=O
CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O,O=C1CCCCCN1
CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O,CN1CCCCCC1=O
CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O,NC(N)=O
CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O,O=C1CCCCN1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,O=N(=O)c1cccc(c1Nc1cccc(Nc2c(cccc2N(=O)=O)N(=O)=O)c1)N(=O)=O
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1cc(ccc1Cl)N(=O)=O
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1ccc(Br)cc1
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)C=Cc1ccccc1
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1ccc(cc1)C(O)=O
NC(=O)c1cnccn1,OC(C(O)=O)C(O)=O
OC(=O)c1c(F)c(F)c(F)c(F)c1F,c1cc(ccn1)c1ccncc1
OC(=O)c1ccc2C(=O)OC(=O)c3ccc(C(O)=O)c1c23,c1cc(ccn1)c1ccncc1
Cc1cncc(C)c1,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
O=C1C=CC(=O)C=C1,Oc1ccc(F)cc1
O=C1C=CC(=O)C=C1,Oc1ccc(I)cc1
Cc1cc(C)nc(N)n1,Nc1ccccc1C(O)=O
OC(=O)c1cccc(c1)N(=O)=O,c1cc(ccn1)c1ccncc1
Nc1ccc(Cl)cn1,OC(=O)c1ccccc1
N1N=NC(=N1)c1ccncc1,OC(=O)c1cccc(C(O)=O)c1C(O)=O
OC(=O)c1cccc(O)c1O,[nH+]1ccc(cc1)C1=NN=N[N-]1
NC1=NC(=O)NC=C1,c1cnc2c(c1)ccc1cccnc21
Nc1ccc(Br)cn1,OC(=O)c1ccccc1
